run_id,family,run_path,description,method_recorded,trainer,dataset,partition,seed,rank,precision,known_protocol,normal_training,extra_training,loss,aggregation,status,first_round,last_round,observed_rounds,raw_metric_rows,duplicate_round_conflicts,window_start,window_end,last20_overall,last20_head20,last20_middle60,last20_tail,last20_nontail,last20_many_gt100,last20_medium20to100,last20_few_lt20,final_overall,final_tail,tail_peak,tail_peak_round,tail_peak_to_last,initial_tail,num_classes,num_clients,global_count_hash,client_count_hash,global_lt_fingerprint,tail_carriers,client_min,client_max,manifest_sha256,per_class_files,metric_comparisons,incomplete_per_class_files,incomplete_per_class_examples,max_recomputation_error,recomputation_status,normal_optimizer_steps,extra_optimizer_steps,total_local_optimizer_steps,functional_correction_steps,elapsed_seconds,notes,curve_source,completion_source,config_scalars,metrics_sha256,curve_fingerprint,duplicate_curve_group,preferred_result_path,curve_copy_role
R179ebd4bd,cifar100_LT/CAPT_cluster_vit_b16_batchSize32,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=client-longtail_lambda=0.75_alpha=0.5_rho=3.0_IF=0.01_localE=3_seed=1,,CAPT,CAPT,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,93,35,35,,,,,,,,,,,,67.73,65.4,67.1,4,1.6999999999999886,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,4.050000190734863,38.0,587.0,,35,105,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=client-longtail_lambda=0.75_alpha=0.5_rho=3.0_IF=0.01_localE=3_seed=1/round_metrics.csv,,{},0992a3d5034fe4f98ac1b88fefb204a0dc82602722a5448397dc67cdffc40e07,4c4c9f6f5cbf66efc111f4ae1a452f5676fd09ddf3f1e1eb05803a733b705b7a,,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=client-longtail_lambda=0.75_alpha=0.5_rho=3.0_IF=0.01_localE=3_seed=1,独立目录记录
R95b3b9a3a,cifar100_LT/CAPT_cluster_vit_b16_batchSize32,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=noniid-labeldir-fine_beta=0.5_IF=0.01_localE=3_seed=1,,CAPT,CAPT,Cifar100_LT,noniid-labeldir-fine,1,,,,,,,,短运行或本地结果不完整,1,97,36,36,,,,,,,,,,,,67.49,63.7,63.7,97,0.0,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,5.650000095367432,267.0,506.0,,36,108,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=noniid-labeldir-fine_beta=0.5_IF=0.01_localE=3_seed=1/round_metrics.csv,,{},ada153824f5ea5871e8cc2454ed6a1c68c58e17234654ded3a35e7abbb632efa,650fce539018bfe6bba0ab98bdd6ec5410c32450069c2cd482780b19d8d9601b,,output/cifar100_LT/CAPT_cluster_vit_b16_batchSize32/ExperimentD_AlignedPartitionCompare/partition=noniid-labeldir-fine_beta=0.5_IF=0.01_localE=3_seed=1,独立目录记录
R8bf06d0dc,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_client-longtail,,CAPT,CAPT,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,70.72,68.3,72.65,31,4.3500000000000085,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_client-longtail/round_metrics.csv,,{},06c338504dc943b53f39c49dada8dd052ce7dc06411c7a9ee899a3535d29873d,4e35be93f84d89c9d4627444d2a00adac314a5cd6413b37f55348d6d52cf16a7,,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_client-longtail,独立目录记录
R6ae647bb7,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_noniid-labeldir,,CAPT,CAPT,Cifar100_LT,noniid-labeldir,1,,,,,,,,短运行或本地结果不完整,1,91,12,12,,,,,,,,,,,,70.47,69.2,69.95,61,0.75,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,12,36,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_noniid-labeldir/round_metrics.csv,,{},31e9a61d59ef9b1b1465fb7e3c7b68fcdd851d0c5f895335f10c316c41b4a2dd,e9ff114dc5ec0902df72c1891e3f379cd08206c389cb349f7654ca4360315fdb,,output/cifar100_LT/capt_main_matched/seed1/frac0.4/CAPT_noniid-labeldir,独立目录记录
Rc549c1144,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_client-longtail,,CAPT,CAPT,Cifar100_LT,client-longtail,3407,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,70.6,68.5,69.3,91,0.7999999999999972,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_client-longtail/round_metrics.csv,,{},916032954ccf2fc3278dee30fa5463ecc5a7e19ac01a889b85603aa988cd86a2,c2ac28556b5ecf460ac1c2318651d21c8ed9dcb4c37ec7e8bdad81c17fbee455,,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_client-longtail,独立目录记录
R8c59a1179,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_noniid-labeldir,,CAPT,CAPT,Cifar100_LT,noniid-labeldir,3407,,,,,,,,短运行或本地结果不完整,1,91,12,12,,,,,,,,,,,,70.15,67.95,68.75,51,0.7999999999999972,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,12,36,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_noniid-labeldir/round_metrics.csv,,{},97c21d8f2deebe2a01b096e455367a08e02f56fa2c0c14296541570ba529e328,0290722f5fbdae000d89b06f16434f51866d1b2b52e9978f93e5f60165122c03,,output/cifar100_LT/capt_main_matched/seed3407/frac0.4/CAPT_noniid-labeldir,独立目录记录
Rc8babce21,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_client-longtail,,CAPT,CAPT,Cifar100_LT,client-longtail,42,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,70.21,70.1,70.1,96,0.0,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_client-longtail/round_metrics.csv,,{},8701064b723fde99de3e11a09814bda7c5becc5f817c8c083f670eb34e68d64b,f6abfcc93d459747d95f8c7e624d2a72783ef3ce71a8b0c74d30a460c7a5428b,,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_client-longtail,独立目录记录
R4435d1282,cifar100_LT/capt_main_matched,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_noniid-labeldir,,CAPT,CAPT,Cifar100_LT,noniid-labeldir,42,,,,,,,,短运行或本地结果不完整,1,91,12,12,,,,,,,,,,,,71.19,68.0,70.85,21,2.8499999999999943,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,12,36,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_noniid-labeldir/round_metrics.csv,,{},55d0e5da5301ec498dba4752f3010aa98470da6885f06dce8f55d1376bc08f7c,9071c83bf1babf142618217003a8e368a86fcc74ae0421ea45662c11605c8829,,output/cifar100_LT/capt_main_matched/seed42/frac0.4/CAPT_noniid-labeldir,独立目录记录
Recceb29bf,cifar100_LT/clientLT_seed42,output/cifar100_LT/clientLT_seed42,,ClipLora,ClipLora,Cifar100_LT,client-longtail,42,,,,,,,,已记录到第100轮或以后,1,100,100,100,,81,100,64.9915,67.74249999999999,63.54333333333333,66.58500000000001,64.593125,65.61142857142858,64.29857142857142,65.07666666666667,64.93,66.5,66.9,20,0.4000000000000057,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,100,300,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/clientLT_seed42/round_metrics.csv,,{},a7693df19ecce757357dffc9c5f0117d253848a7a25c9348089679b97cd7907b,81db399bb04341cb77384603636968f3fc9dad0b284394ab2c0d61f2cf15e676,,output/cifar100_LT/clientLT_seed42,独立目录记录
R546816346,cifar100_LT/ClipLora_SupportNormalized_2x2_seed42,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/fedavg,A/B联合更新，样本量聚合,ClipLora,ClipLora,Cifar100_LT,client-longtail,42,2,amp,2/AMP,A、B同时更新；每轮3 epoch,无,普通 CE,分别平均A/B；权重q=n/N,已记录到第100轮或以后,0,100,101,101,,81,100,64.77250000000001,86.5525,66.78666666666666,36.95,71.728125,82.56571428571428,66.93142857142857,41.495,64.68,36.75,68.15,5,31.400000000000006,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,101,303,0,[],0.0,逐类核对通过,,,,,,早期联合训练协议；不是固定容量狄利克雷,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/fedavg/round_metrics.csv,,{},1167500bb97de61a611829289a5bfba2f7e083d5af36fd73a783d910456614b9,b50cf0516154512eb017891ced0de4db9791c230cad3e536c75a0e0c8968eb00,,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/fedavg,独立目录记录
Rebdd18038,cifar100_LT/ClipLora_SupportNormalized_2x2_seed42,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/support_normalized,A/B联合更新，按尾类支持者归一化聚合,ClipLora,ClipLora,Cifar100_LT,client-longtail,42,2,amp,2/AMP,A、B同时更新；每轮3 epoch,无,普通 CE,分别平均A/B；每尾类在支持客户端内按样本量归一化，再对尾类等权平均,已记录到第100轮或以后,0,100,101,101,,81,100,65.1425,85.2025,65.00750000000001,45.4875,70.05625,80.94428571428571,64.43857142857142,47.528333333333336,65.08,45.8,68.15,5,22.35000000000001,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,101,303,0,[],0.0,逐类核对通过,,,,,,早期联合训练协议；不是固定容量狄利克雷,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/support_normalized/round_metrics.csv,,{},a072f4d29c21ee8f8486ee7a1d574ac9bef30dc5a6105f1efddd9d27f3d40fc0,ee26b909e656225fd0f7d09021ada797345a47fcd552c0977fde0eb60dc5276f,,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/clientlt/support_normalized,独立目录记录
Rf4337bdae,cifar100_LT/ClipLora_SupportNormalized_2x2_seed42,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/fedavg,A/B联合更新，样本量聚合,ClipLora,ClipLora,Cifar100_LT,noniid-labeldir-fine,42,2,amp,2/AMP,A、B同时更新；每轮3 epoch,无,普通 CE,分别平均A/B；权重q=n/N,已记录到第100轮或以后,0,100,101,101,,81,100,66.842,86.08500000000001,66.43416666666667,48.822500000000005,71.346875,82.27714285714286,66.31,49.455,66.87,48.7,68.2,5,19.5,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,6.050000190734863,229.0,500.0,,101,303,0,[],0.0,逐类核对通过,,,,,,早期联合训练协议；不是固定容量狄利克雷,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/fedavg/round_metrics.csv,,{},71fdc0197512af3a6305053d3ec1078acf200499696bb22f0c2944e0f80788d6,e3abb2e1d113ea36566c58c73df9a3518a3c8197d898b256352cd42a6bb709cf,,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/fedavg,独立目录记录
Rf42d9c19c,cifar100_LT/ClipLora_SupportNormalized_2x2_seed42,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/support_normalized,A/B联合更新，按尾类支持者归一化聚合,ClipLora,ClipLora,Cifar100_LT,noniid-labeldir-fine,42,2,amp,2/AMP,A、B同时更新；每轮3 epoch,无,普通 CE,分别平均A/B；每尾类在支持客户端内按样本量归一化，再对尾类等权平均,已记录到第100轮或以后,0,100,101,101,,81,100,66.6745,85.4275,66.0275,49.8625,70.8775,81.74285714285715,65.82857142857142,50.08166666666666,66.69,49.4,68.05,5,18.65,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,6.050000190734863,229.0,500.0,,101,303,0,[],0.0,逐类核对通过,,,,,,早期联合训练协议；不是固定容量狄利克雷,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/support_normalized/round_metrics.csv,,{},da31cec7b2beacd207ad3039f365d63ff25db8cc375743eed1353a6d8372ebc9,91e05083de64a9b6ba39346b0015800bd543fd4b55a964b873cff165c063953e,,output/cifar100_LT/ClipLora_SupportNormalized_2x2_seed42/seed42/dirichlet/support_normalized,独立目录记录
R9aa7ce4c3,cifar100_LT/fedtef_clean_topology,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-clean_client-longtail,,FedTEF,FedTEF,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,20,20,20,,1,20,59.37949999999999,82.58250000000001,60.48416666666667,32.8625,66.00874999999999,77.60857142857142,61.19571428571428,35.99333333333333,60.95,30.35,47.5,9,17.15,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,20,60,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-clean_client-longtail/round_metrics.csv,,{},f972d064b04920e0a6b93bd448a9d37cb90790e6a6c6ea48e0674faa82b563a1,3b5a86433b8d52e1454ed1a30222e617090cd9e8e2c7bc82fad151dfc2f349c7,,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-clean_client-longtail,独立目录记录
Rd61ec5f8f,cifar100_LT/fedtef_clean_topology,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-oracle-bottom20_client-longtail,,FedTEF,FedTEF,Cifar100_LT,client-longtail,1,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,67.72,58.6,70.1,21,11.499999999999993,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-oracle-bottom20_client-longtail/round_metrics.csv,,{},e1b10d7c64d3183dfac0939d8b33d618891c6a5316709e5e40e32d9be3f69ec3,fbc20a5939ec22eb68ae53e0ffcedd29de8bd274ace68eb5ef141d6b28e7fe64,,output/cifar100_LT/fedtef_clean_topology/seed1/frac0.4/Topo-FedTEF-oracle-bottom20_client-longtail,独立目录记录
R1a385d496,cifar100_LT/fedtef_v10_topology_observer,output/cifar100_LT/fedtef_v10_topology_observer/seed1/frac0.4/FedTEF-v10-topology_client-longtail,,,FedTEF,Cifar100_LT,client-longtail,1,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cifar100_LT/fedtef_v10_topology_observer/seed1/frac0.4/FedTEF-v10-topology_client-longtail,独立目录记录
Rb20a56182,cifar100_LT/fedtef_v10_topology_observer,output/cifar100_LT/fedtef_v10_topology_observer/seed1/frac0.4/FedTEF-v10-topology_noniid-labeldir,,FedTEF,FedTEF,Cifar100_LT,noniid-labeldir,1,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,64.52,42.85,49.65,6,6.799999999999997,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/fedtef_v10_topology_observer/seed1/frac0.4/FedTEF-v10-topology_noniid-labeldir/round_metrics.csv,,{},78e533bee8f3570683ae41cf2edf5c963be2e558f90fc7790f086e4bc302f0cb,c86c92747aebc0984c4027ef955bc59350c1cacb9629d865b7edb577688f2104,,output/cifar100_LT/fedtef_v10_topology_observer/seed1/frac0.4/FedTEF-v10-topology_noniid-labeldir,独立目录记录
Rcaba3e3b0,cifar100_LT/fedtef_v10_topology_observer,output/cifar100_LT/fedtef_v10_topology_observer/seed3407/frac0.4/FedTEF-v10-topology_noniid-labeldir,,FedTEF,FedTEF,Cifar100_LT,noniid-labeldir,3407,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,64.52,42.85,49.65,6,6.799999999999997,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/fedtef_v10_topology_observer/seed3407/frac0.4/FedTEF-v10-topology_noniid-labeldir/round_metrics.csv,,{},2baafdbfb62ed2752569a08536aa2d25a0505f0983bf006f0aab36cd38671e1b,c86c92747aebc0984c4027ef955bc59350c1cacb9629d865b7edb577688f2104,,output/cifar100_LT/fedtef_v10_topology_observer/seed3407/frac0.4/FedTEF-v10-topology_noniid-labeldir,独立目录记录
R8f22b5dbd,cifar100_LT/fedtef_v10_topology_observer,output/cifar100_LT/fedtef_v10_topology_observer/seed42/frac0.4/FedTEF-v10-topology_noniid-labeldir,,FedTEF,FedTEF,Cifar100_LT,noniid-labeldir,42,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,64.52,42.85,49.65,6,6.799999999999997,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/fedtef_v10_topology_observer/seed42/frac0.4/FedTEF-v10-topology_noniid-labeldir/round_metrics.csv,,{},eac7ed98702bee310fca93f0e2401c83b2bccad35233b7f85c3df5abff8eac67,c86c92747aebc0984c4027ef955bc59350c1cacb9629d865b7edb577688f2104,,output/cifar100_LT/fedtef_v10_topology_observer/seed42/frac0.4/FedTEF-v10-topology_noniid-labeldir,独立目录记录
Ra71ee48b2,cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_client-longtail,,FedTEF,FedTEF,Cifar100_LT,client-longtail,1,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,57.52,61.5,65.3,71,3.799999999999997,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,21,6,19,"[{""round"": 1, ""present"": 93, ""expected"": 100}, {""round"": 11, ""present"": 99, ""expected"": 100}, {""round"": 16, ""present"": 99, ""expected"": 100}, {""round"": 21, ""present"": 99, ""expected"": 100}, {""round"": 26, ""present"": 98, ""expected"": 100}]",0.0,部分逐类文件缺类，不能完整复算,,,,,,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_client-longtail/round_metrics.csv,,{},b34640ba43b65648a48a43cbcd572e4398120e0bbab2ff7ae613166eb27fae44,1b2f758d9d7ff45511051b1a717ebc19e4eb65a4f202dfbda01f36d26634f964,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_client-longtail,独立目录记录
R9c65ad117,cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_noniid-labeldir,,FedTEF,FedTEF,Cifar100_LT,noniid-labeldir,1,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,58.82,66.36842105263158,66.36842105263158,100,0.0,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,21,9,18,"[{""round"": 1, ""present"": 94, ""expected"": 100}, {""round"": 6, ""present"": 99, ""expected"": 100}, {""round"": 11, ""present"": 99, ""expected"": 100}, {""round"": 16, ""present"": 95, ""expected"": 100}, {""round"": 21, ""present"": 99, ""expected"": 100}]",0.0,部分逐类文件缺类，不能完整复算,,,,,,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_noniid-labeldir/round_metrics.csv,,{},26a7e4016b18d313559031cc7fd179b0d9a2f0ecc7258e3f920a240c5654b978,ea497ff16f28e7620130ab820203ecb1c0b2dd9b1c059850fda3c866392c95db,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed1/frac0.4/FedTEF-v2_noniid-labeldir,独立目录记录
Rd7b716fbc,cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_client-longtail,,FedTEF,FedTEF,Cifar100_LT,client-longtail,3407,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,57.52,61.5,65.3,71,3.799999999999997,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,21,6,19,"[{""round"": 1, ""present"": 93, ""expected"": 100}, {""round"": 11, ""present"": 99, ""expected"": 100}, {""round"": 16, ""present"": 99, ""expected"": 100}, {""round"": 21, ""present"": 99, ""expected"": 100}, {""round"": 26, ""present"": 98, ""expected"": 100}]",0.0,部分逐类文件缺类，不能完整复算,,,,,,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_client-longtail/round_metrics.csv,,{},6dd295d60023fd5969474daa4f6e1418104c6110d7a77a461866641fc28acf02,1b2f758d9d7ff45511051b1a717ebc19e4eb65a4f202dfbda01f36d26634f964,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_client-longtail,独立目录记录
R812e1e546,cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_noniid-labeldir,,FedTEF,FedTEF,Cifar100_LT,noniid-labeldir,3407,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,58.82,66.36842105263158,66.36842105263158,100,0.0,,100,20,8b34f72f548e6209fdfcfdc7fb4c5c755669054b3fd9eb456dfc5ef0559cc1a5,,,,,,,21,9,18,"[{""round"": 1, ""present"": 94, ""expected"": 100}, {""round"": 6, ""present"": 99, ""expected"": 100}, {""round"": 11, ""present"": 99, ""expected"": 100}, {""round"": 16, ""present"": 95, ""expected"": 100}, {""round"": 21, ""present"": 99, ""expected"": 100}]",0.0,部分逐类文件缺类，不能完整复算,,,,,,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_noniid-labeldir/round_metrics.csv,,{},0415b7216f97723e830666aa3bbf0eadbed9d4a026f785b4826a26aeaa194b73,ea497ff16f28e7620130ab820203ecb1c0b2dd9b1c059850fda3c866392c95db,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed3407/frac0.4/FedTEF-v2_noniid-labeldir,独立目录记录
R2d84aff81,cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed42/frac0.4/FedTEF-v2_client-longtail,,FedTEF,FedTEF,Cifar100_LT,client-longtail,42,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,57.52,61.5,65.3,71,3.799999999999997,,100,20,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,21,6,19,"[{""round"": 1, ""present"": 93, ""expected"": 100}, {""round"": 11, ""present"": 99, ""expected"": 100}, {""round"": 16, ""present"": 99, ""expected"": 100}, {""round"": 21, ""present"": 99, ""expected"": 100}, {""round"": 26, ""present"": 98, ""expected"": 100}]",0.0,部分逐类文件缺类，不能完整复算,,,,,,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed42/frac0.4/FedTEF-v2_client-longtail/round_metrics.csv,,{},181b9d14721af7981c75c6cf973fcb4fc91947d43c81dc0bbf92cec2e4e4b7b6,1b2f758d9d7ff45511051b1a717ebc19e4eb65a4f202dfbda01f36d26634f964,,output/cifar100_LT/fedtef_v2_strong_k30_hard_l05_margin_prior/seed42/frac0.4/FedTEF-v2_client-longtail,独立目录记录
